sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,is_active14,f0,g0,g1,g2,g3,g4,cv,is_feasible
1478,0.0,0.0,0.0,0.0,0.0,0.0,2.5491885249502957,1.6059421239420772,2.765130516141653,0.9625115282833576,0.5,0.5,6028.699112124741,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,14.263790738017667,-0.00826418332190404,20.986308693384885,0.0,0.0,-0.9,20.986308693384885,False
1479,0.0,0.0,0.0,0.0,0.0,0.0,4.836321954149753,1.7203003235161305,2.3192689418792725,0.8197040278464556,0.5,0.5,15987.507262267172,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,10.950095514871169,-0.036317163346479164,13.704620097511253,0.0,0.0,-0.9,13.704620097511253,False
1480,0.0,0.0,0.0,0.0,0.0,0.0,8.154769197572023,1.5906632733531296,1.284210603684187,0.5382881453260779,0.5,0.5,11679.751143790781,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,9.166393703859757,-0.41288331615964924,5.623580307196288,0.0,0.0,-0.9,5.623580307196288,False
1481,0.0,0.0,0.0,0.0,0.0,0.0,4.54094354249537,1.460655015986413,3.497319009155035,0.43143009301275015,0.5,0.5,12940.174610354006,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,13.180973278568851,-3.78501886183491e-05,3.1502354685355733,0.0,0.0,-0.9,3.1502354685355733,False
1482,0.0,1.0,0.0,1.0,0.0,0.0,7.56061015278101,1.355724798515439,3.0,0.8117290381342173,0.8912923503667116,0.5,6430.980031378567,6420.745398849249,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,9.248786332942444,-0.05178055943165061,-13.044985779390345,3.4537088234974256,0.0,-0.0869661197066307,3.4537088234974256,False
1483,0.0,1.0,0.0,1.0,0.0,1.0,2.853910956531763,1.6668885777704419,3.0,0.11938922572880983,0.322324026376009,0.5,16476.604783907533,13599.410513415933,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,20.389398351070284,-0.008037800055371469,-12.233182837687938,-13.236758923223,0.0,-0.5421407788991928,0.0,True
1484,0.0,1.0,0.0,1.0,1.0,0.0,5.475346747785807,1.1333109461702406,3.0,0.5931419497355819,0.009646700695157051,0.5,2124.44303650409,17318.808337673545,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,12.808730097411349,-0.0018208928317481332,6.905588925664965,-13.548445673878426,0.0,-0.7922826394438743,6.905588925664965,False
1485,0.0,1.0,0.0,1.0,1.0,1.0,5.5624829777516425,1.5549304150044918,3.0,0.45285541750490665,0.4841668326407671,0.5,5018.642591312528,16181.259793229401,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,11.208980085684557,-0.0013552573919601851,-10.616562917877717,-10.92525967763065,0.0,-0.4126665338873863,0.0,True
1486,0.0,1.0,0.0,2.0,1.0,0.0,9.764438103884459,1.3343466129153967,3.0,0.11366717517375946,0.669082272797823,0.2889810539782047,15732.509483583272,12683.165532536805,4647.149780765176,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,11.413642606456852,-0.002003598207992119,-13.938995675524327,-11.931251614828813,-13.205808319446364,0.06645066142082212,0.06645066142082212,False
1487,0.0,1.0,0.0,2.0,0.0,1.0,8.088099317625165,1.1683595810085536,3.0,0.4296142924576998,0.03436868079006672,0.03228412941098213,14574.603578075767,5292.196278460324,16821.089943870902,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,10.873240760692468,-0.0002491456581982243,-4.741715785587109,-13.5118708340752,-13.51958840032948,-0.6466777518391609,0.0,True
1488,0.0,0.0,0.0,1.0,0.0,0.0,5.257079603150487,1.6688557938672601,1.897948231548071,0.6058535678312182,0.134458695538342,0.5,13274.782632477582,6146.944263018668,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,11.027550118966387,-0.009105795199097488,-3.4006106343066556,-13.099735006668858,0.0,-0.6924330435693264,0.0,True
1489,0.0,0.0,0.0,1.0,1.0,0.0,8.40884673409164,1.454474164173007,2.9869149774312973,0.7619080450385809,0.7664858149364591,0.5,17877.928209491074,16998.60356654972,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,8.592567447618007,-0.14157019897421264,-12.30742431507511,-3.2601951118504875,0.0,-0.18681134805083277,0.0,True
1490,0.0,0.0,0.0,1.0,0.0,0.0,6.915189888793975,1.4125006385147572,2.291636496782303,0.6796183697879314,0.080120581202209,0.5,2469.729909673333,10975.758119486272,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,9.75189865755922,-0.02038748284834513,1.745599769903773,-13.261141261749547,0.0,-0.7359035350382328,1.745599769903773,False
1491,0.0,0.0,0.0,1.0,1.0,1.0,12.050240978598595,1.1394110204651953,2.2372272461652756,0.22910228930413723,0.21592843998223543,0.5,6691.315651871264,1087.1775476261973,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,10.757712860978982,-0.0060643762511468635,-8.610958828416438,-12.995242003266501,0.0,-0.6272572480142117,0.0,True
1492,0.0,0.0,0.0,2.0,2.0,2.0,3.5638874135911465,1.3618457983247936,1.147513773292303,0.3855465305969119,0.8167208777740598,0.11496964655816555,1789.8137802258134,11982.921292074025,12769.45958007127,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.151317029966393,-0.0015417438803612127,-13.830755064049667,-6.367201610396515,-13.26798965820737,0.04535241946578028,0.04535241946578028,False
1493,0.0,0.0,0.0,2.0,0.0,1.0,5.8946712226606905,1.2722337484359743,4.043588995933533,0.8636627923697233,0.7149402694776654,0.17688733711838722,8397.32284937054,3585.95787640661,8937.079790979624,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.531654394505356,-7.57003772366982e-05,-13.621431119318922,-2.90409401081531,-12.550278318462322,0.013462085276842117,0.013462085276842117,False
1494,0.0,0.0,0.0,2.0,1.0,1.0,10.220068163704127,1.3691300489008427,2.7915564067661762,0.47668016981333494,0.9915988259017467,0.671834503300488,10233.47729537636,18159.83564313501,4237.650381401181,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.858611893759926,-0.15519438706263244,-12.227556900065668,-12.227556900065668,-12.227556900065668,-0.2333333333333334,0.0,True
1495,0.0,0.0,0.0,2.0,2.0,1.0,3.1176930996589363,1.2415865463204683,1.8275591358542442,0.1331010963767767,0.10758800432085991,0.27209333796054125,5333.1532115116715,9749.268353916705,18636.69006433338,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,20.149913877448768,-1.1102230246251565e-16,-12.336448768657844,-13.556135975326708,-13.127782113275561,-0.3962549261748791,0.0,True
1496,0.0,0.0,0.0,2.0,2.0,0.0,7.5786064635030925,1.5404443850740792,4.293945271521807,0.9504372114315629,0.6763084325939417,0.9571785563603044,13155.693335458636,12070.691007189453,10328.94416153431,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.979800236883968,-0.25155800082188917,-11.66613594311175,-11.666135943111751,-11.666135943111751,-0.2333333333333334,0.0,True
1497,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.5189620973542333,0.5,0.5,6967.47986599803,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,24.185876708664615,0.8377488694238377,16.66686753416434,0.0,0.0,-0.9,17.504616403588177,False
1498,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.4392009284347296,0.5,0.5,15928.454458713531,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,25.008919750506625,0.8311872326269785,11.968934684805571,0.0,0.0,-0.9,12.80012191743255,False
1499,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.9361388012766838,0.5,0.5,3139.243002049625,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,21.745081244046695,0.8118106550275601,41.238575395196676,0.0,0.0,-0.9,42.05038605022423,False
1500,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.7810825081542134,0.5,0.5,15032.174838706851,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.517748427813373,0.8382361022723035,32.10575973028317,0.0,0.0,-0.9,32.94399583255547,False
1501,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.3446764824911952,0.5,0.5,8785.518162883818,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,26.094090554066714,0.7930016423006063,6.401444818731399,0.0,0.0,-0.9,7.194446461032005,False
1502,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.6739728525280952,0.5,0.5,18934.571598656476,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,23.15956536631513,0.8376501218851846,25.79700101390481,0.0,0.0,-0.9,26.634651135789994,False
1503,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.8183504492044449,0.5,0.5,5239.24464918673,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.278129269468554,0.8302355296858117,34.300841458141804,0.0,0.0,-0.9,35.13107698782761,False
1504,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.14762316178530455,0.5,0.5,12901.969818398356,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,30.919234748263847,0.6049795661363042,-5.204995770845564,0.0,0.0,-0.9,0.6049795661363042,False
1505,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.7266094433143735,0.46489416249096394,0.5,9733.425834216177,4882.429027929902,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,22.73437356998913,0.8196064643609549,-7.632057829929295,-9.042122590276065,0.0,-0.42808467000722883,0.8196064643609549,False
1506,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.3074775021523237,0.8438469162210822,0.5,18583.06904602796,14664.24572095275,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,26.716924130435572,0.7727708210195634,-13.055999815244686,-5.1180951383552316,0.0,-0.12492246702313425,0.7727708210195634,False
1507,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.40193315874785185,0.8888727687299252,0.5,6727.2465489804745,1547.9440884664655,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,25.385987521721027,0.8114144199144009,-13.166301607063994,-1.4896740130845139,0.0,-0.08890178501605983,0.8114144199144009,False
1508,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.571546345949173,0.29895390663295984,0.5,16764.966055750847,11332.080400548875,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.78817339578065,0.8229934619507435,-4.566355856683725,-11.668078832391851,0.0,-0.5608368746936321,0.8229934619507435,False
1509,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.973337491042912,0.5650902856141329,0.5,12345.071605406702,6673.1306333094835,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,21.51917596571611,0.7828438420628547,-8.815225475447766,-5.55267447657557,0.0,-0.3479277715086937,0.7828438420628547,False
1510,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.32127030566334724,0.37639071699231863,0.5,15714.363022707403,16031.964964233339,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,26.482346875639955,0.777711946578646,-8.981793071547441,-11.672959032214674,0.0,-0.49888742640614514,0.777711946578646,False
1511,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.6505593499168754,0.8100309614092112,0.5,8051.639976911247,6259.424199350178,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.22239897484615,0.825448403687453,-12.476081303509877,0.6177557402781435,0.0,-0.1519752308726311,1.4432041439655965,False
1512,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.22367456648498774,0.7362496741116047,0.5,11312.94833868742,2024.9260384589434,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,28.295699067693118,0.7187785862008238,-12.714042779657673,-8.755599694106198,0.0,-0.21100026071071631,0.7187785862008238,False
1513,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.8970446875318885,0.1599843744188547,0.5,14244.920340366662,5667.293799109757,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,21.921455760371156,0.7977017799000308,6.7285932772551895,-12.517743951142632,0.0,-0.6720125004649162,7.52629505715522,False
1514,1.0,0.0,0.0,2.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.478226319886744,0.35864781215786934,0.2701777722686529,8682.750286534429,9753.36348451674,2888.678596355021,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,24.55619661721191,0.8031452533633177,-12.274614156405546,-11.307066103422919,-12.092052602784339,-0.19693953245878215,0.8031452533633177,False
1515,1.0,0.0,0.0,2.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.4254058562219143,0.05159520544111729,0.7422593142837286,17888.60592804849,17998.362371698022,13096.988559700549,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,25.220113894642772,0.7909482147297604,-13.286903425367248,-13.414121213272157,-5.372218721041493,-0.06491638422012336,0.7909482147297604,False
1516,1.0,0.0,0.0,2.0,2.0,0.0,7.25,1.4500000000000002,3.0,0.6875210423022509,0.6005125232040882,0.33931858371943235,17257.41535332054,16895.08766401559,12704.001139849424,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,22.968741635102884,0.8020396259315241,-13.80344483790888,-6.296225568761091,-11.00606800416766,0.05186488553881641,0.8539045114703405,False
1517,0.0,1.0,0.0,0.0,0.0,0.0,5.88545838650316,1.6405518014915288,3.0,0.8803315758705139,0.5,0.5,7781.712747178972,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,9.996335074743412,-0.02707055205450215,17.27665823818041,0.0,0.0,-0.9,17.27665823818041,False
1518,0.0,1.0,0.0,0.0,0.0,0.0,2.6320701567456126,1.5190723223611713,3.0,0.33897520136088133,0.5,0.5,4519.424234516919,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,16.70799491819853,-0.0005875360761208315,-1.1325632426687129,0.0,0.0,-0.9,0.0,True
1519,0.0,1.0,0.0,0.0,0.0,0.0,6.218773178756237,1.620418933685869,3.0,0.7069196971133351,0.5,0.5,4722.177286632359,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,9.909497243150597,-0.0429031116617864,11.374395701957688,0.0,0.0,-0.9,11.374395701957688,False
1520,0.0,0.0,0.0,0.0,0.0,0.0,10.417576589155942,1.3243874970823528,4.408022973686457,0.968124789185822,0.5,0.5,17574.270914308727,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,7.396648661372261,-0.011273787388975665,28.886362723213438,0.0,0.0,-0.9,28.886362723213438,False
1521,0.0,0.0,0.0,0.0,0.0,0.0,4.363557279575616,1.344728958979249,3.256353121250868,0.6579693173989654,0.5,0.5,2822.9446252807975,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,13.543732801019727,-0.0002494266682708801,14.637491279321864,0.0,0.0,-0.9,14.637491279321864,False
1522,0.0,0.0,0.0,0.0,0.0,0.0,9.36090342188254,1.2661982773803175,4.630490314215422,0.7619145233184099,0.5,0.5,7251.325659453869,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,8.27033647167732,-0.00089735488550724,21.310873458600263,0.0,0.0,-0.9,21.310873458600263,False
1523,0.0,0.0,0.0,0.0,0.0,0.0,11.29604463884607,1.3630692563951017,1.4477197229862213,0.4554239297285676,0.5,0.5,3379.336616024375,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,8.642174701191022,-0.2171144205730947,5.486464154333767,0.0,0.0,-0.9,5.486464154333767,False
1524,0.0,1.0,0.0,1.0,0.0,1.0,5.284246906172484,1.4460865878500044,3.0,0.29026848170906305,0.6424859156832099,0.5,1427.482127211988,8469.323267228901,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,13.106216236294603,-0.0006280759284306159,-12.342118609923462,-10.265594511749047,0.0,-0.2860112674534321,0.0,True
1525,0.0,1.0,0.0,1.0,1.0,1.0,10.973093902226537,1.1761172777041793,3.0,0.12969117239117622,0.4700934551656246,0.5,6452.71448045969,13164.237428456545,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,11.719704811664961,-0.003772243209408943,-12.140173045182893,-12.401863797402012,0.0,-0.4239252358675003,0.0,True
1526,0.0,1.0,0.0,1.0,0.0,1.0,3.352062658406794,1.568862214125693,3.0,0.8340870877727866,0.8412646809592843,0.5,16452.751714736223,4539.804192259908,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,13.385039245197236,-0.005833270264167023,-12.803664128933818,-0.423274059353675,0.0,-0.1269882552325725,0.0,True
1527,0.0,1.0,0.0,2.0,0.0,1.0,8.894490564707667,1.3167419687844815,3.0,0.37905107997357845,0.3418657258152962,0.4266993161290884,14125.16197282821,19352.559422142804,10575.020091608167,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,9.974496256047775,-0.0014849520946238481,-13.29599097610886,-12.069510106181372,-11.437233533349369,-0.0851479664444923,0.0,True
1528,0.0,1.0,0.0,2.0,1.0,1.0,6.721509252209216,1.4252351765520872,3.0,0.7419353201985359,0.7618849631398916,0.5230261934921145,11119.560115039349,15577.980736270547,15123.994703404605,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,9.561991522708205,-0.0298235176889855,-11.844047466930746,-11.844047466930748,-11.844047466930748,-0.2333333333333334,0.0,True
1529,0.0,1.0,0.0,2.0,1.0,2.0,3.0945944297127426,1.3238858923316004,3.0,0.3742807786911726,0.23014739621430635,0.8168219290673733,12064.584471285343,17089.285846799612,13357.746138237417,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,16.368149579132076,-0.010890181827507006,-12.404607336912445,-12.404607336912445,-12.404607336912445,-0.2333333333333334,0.0,True
1530,0.0,1.0,0.0,2.0,2.0,0.0,7.925573775079101,1.2439723405055703,3.0,0.20575932692736387,0.9015359338372946,0.10431813541799784,17152.161895297468,3341.9868173077703,6849.09481741488,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,12.773183670534685,-2.4209487583748412e-05,-12.801473271921063,-12.801473271921063,-12.801473271921063,-0.2333333333333334,0.0,True
1531,0.0,0.0,0.0,1.0,0.0,1.0,9.871058903168887,1.118089773412794,3.6550213098526,0.718460782431066,0.17850643396377563,0.5,3894.2395988851786,3824.545015580952,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,9.536182881858437,-9.543387999577657e-05,0.970696876747601,-12.568564959181602,0.0,-0.6571948528289795,0.970696876747601,False
1532,0.0,0.0,0.0,1.0,1.0,0.0,4.864094159565866,1.59821119857952,2.552711572498083,0.26307298615574837,0.5106132747605443,0.5,15230.790628120303,13643.43625959009,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,13.886460228908437,-0.000417182493325563,-11.841054403246702,-11.712990861002973,0.0,-0.39150938019156456,0.0,True
1533,0.0,0.0,0.0,1.0,1.0,1.0,6.137801559176296,1.27270284621045,1.58036632463336,0.4181375065818429,0.7235869597643614,0.5,3263.630981557071,2568.7742177397013,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,12.52306609835174,-0.0025729901783356768,-12.373999001569691,-7.3018002763523695,0.0,-0.22113043218851092,0.0,True
1534,0.0,0.0,0.0,2.0,2.0,2.0,5.794357913080603,1.2881160215474665,3.7670367658138275,0.24485529586672783,0.03301158547401428,0.006488100625574589,9834.049680270255,19845.749543979764,2526.884521357715,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.601121352729479,-0.017238074552974214,-8.22928452546941,-13.630230744117101,-13.700698100637265,-0.6684002511203289,0.0,True
1535,0.0,0.0,0.0,2.0,0.0,0.0,3.7051527365110815,1.3073957270942629,2.682774432003498,0.9384067058563232,0.7125201225280762,0.2534238966181874,3570.949098095298,10688.226837664843,13508.825786411762,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.543407040039481,-0.0013596263516132412,-13.892009864943162,-2.5477769707805678,-11.874821760861742,0.0727552153170109,0.0727552153170109,False
1536,0.0,0.0,0.0,2.0,2.0,0.0,8.696714315097779,1.2274818610399962,1.3048976436257362,0.6065534250810742,0.41513487976044416,0.5441861972212791,9170.52021343261,6181.161900050938,5806.882672943175,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.26206101346445,-0.0026855633789205635,-13.882954784257205,-10.652059207223086,-8.8228940155552,0.06745686158537867,0.06745686158537867,False
1537,0.0,0.0,0.0,2.0,2.0,1.0,5.669393095187843,1.5325585536658766,4.3939856775105,0.4372996222227812,0.7705585788935423,0.14305245783179998,19356.680617667735,15962.942636571825,17886.880529113114,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.291626219354077,-0.00864671286638874,-13.781152454591894,-7.219604492655741,-13.15205723329763,0.03088882938027382,0.03088882938027382,False
1538,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.7552349921315908,0.5,0.5,12579.898476600647,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.58104699617068,0.8391919566088162,30.5833410365507,0.0,0.0,-0.9,31.422532993159514,False
1539,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.5511160148307681,0.5,0.5,19756.794467568398,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,23.991004963064487,0.8368292984726358,18.560733273532243,0.0,0.0,-0.9,19.39756257200488,False
1540,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.6616546446457505,0.5,0.5,7548.398154787719,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,23.19346782749135,0.8400932815336923,25.071458569634707,0.0,0.0,-0.9,25.9115518511684,False
1541,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.21831024531275034,0.5,0.5,16782.856025733054,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,28.447435745333973,0.7181189627593869,-1.0415265510790057,0.0,0.0,-0.9,0.7181189627593869,False
1542,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.8950322903692722,0.5,0.5,5194.562944583595,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,21.96149965029971,0.8230599738108104,38.817401902750134,0.0,0.0,-0.9,39.64046187656095,False
1543,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.482937503606081,0.5,0.5,14366.398178972304,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,24.542845879792395,0.8350730482486859,14.54501896239817,0.0,0.0,-0.9,15.380092010646857,False
1544,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.18641122430562973,0.5,0.5,6231.194823980331,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,29.383773358593615,0.6767536612671827,-2.9203788883984103,0.0,0.0,-0.9,0.6767536612671827,False
1545,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.6922870650887489,0.5,0.5,16059.407224878669,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.963467900952143,0.8400390358979273,26.875708133727315,0.0,0.0,-0.9,27.715747169625242,False
1546,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.9901636438444257,0.12127572484314442,0.5,13642.948245629668,2014.0482941642404,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,21.487284109270007,0.7830309833560942,11.57266770162726,-12.763843687444378,0.0,-0.7029794201254844,12.355698684983354,False
1547,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.2795030539855361,0.5387055547907948,0.5,10669.017660431564,4552.945780567825,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,27.090213754421548,0.7616849150564744,-11.16506584907112,-10.420330783125934,0.0,-0.36903555616736416,0.7616849150564744,False
1548,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.5832287762314081,0.8716602073982358,0.5,9193.60124412924,6125.551400706172,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.741329568893722,0.8307791188517821,-12.939042835596524,2.2018009555726117,0.0,-0.10267183408141134,3.032580074424394,False
1549,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.04613351263105869,0.46565426234155893,0.5,17845.912518911064,19390.6979104504,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,36.60351950423856,0.38027653801942085,-12.97296774894258,-13.116821332281198,0.0,-0.4274765901267529,0.38027653801942085,False
1550,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.9085037782788277,0.675138889811933,0.5,11854.677720926702,6789.801307022572,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,21.819044004763782,0.7965802230534687,-10.78082587276684,-2.0565018428297144,0.0,-0.25988888815045363,0.7965802230534687,False
1551,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.46122222393751144,0.018644767813384533,0.5,3290.5578361824155,19761.0258506611,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,24.719757494057934,0.821906708328441,4.2526705770167545,-13.531840615209898,0.0,-0.7850841857492924,5.074577285345196,False
1552,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.643818904645741,0.32044051121920347,0.5,19035.051017068326,12139.730516821146,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.286730325513382,0.8226979499879503,-4.426107227195365,-11.309690827961349,0.0,-0.5436475910246372,0.8226979499879503,False
1553,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.5025416826829314,0.4257061704993248,0.5,7419.228579849005,1492.9544581100345,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,24.36407596044753,0.8205972003132906,-8.20866712333159,-10.479575855353323,0.0,-0.4594350636005402,0.8205972003132906,False
1554,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.32185998000204563,0.22739508748054504,0.5,14832.089575007558,9049.327602609992,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,26.386408561440827,0.782087002759341,-6.387190045247934,-12.671195239707588,0.0,-0.6180839300155639,0.782087002759341,False
1555,1.0,0.0,0.0,2.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.8003610763698816,0.5709009878337383,0.32168493513017893,5064.232002943754,17527.88313385099,5539.384683594108,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,22.380014477693525,0.7852828135221042,-13.604729880968724,-6.346452257245415,-11.004545203893759,0.014068738371133871,0.799351551893238,False
