sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,f0,f1,g0,g1,g2,cv,is_feasible
1429,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,30.775676514953375,0.5403276765719056,0.5,0.5,0.18,10.530217600986362,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.429988572759411,-0.0,7844.1956268579515,200000.0,-2.3218041363524193,207844.19562685795,False
1430,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.641727946698666,0.014701961539685726,0.5,0.5,0.18,10.98054082877934,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.751313190591591,-0.0,7844.1956268579515,200000.0,-0.5657558329270598,207844.19562685795,False
1431,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,28.25186474993825,0.8332455055788159,0.5,0.5,0.18,10.272113895975053,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.102690840312343,-3.4384244738445386,-0.0007260565034812316,-135725.2732523947,-3.696747876641018,0.0,True
1432,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,28.31590612232685,0.3153862524777651,0.5,0.5,0.18,10.479242044501007,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.605287676831503,-0.0,7844.1956268579515,200000.0,-1.6216343817306442,207844.19562685795,False
1433,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.70674541220069,0.5241883620619774,0.5,0.5,0.18,10.765661453828216,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.400688961171063,-0.0,4633.954598399834,200000.0,-2.0294374979347465,204633.95459839984,False
1434,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,30.0,0.06104080192744732,0.13236599415540695,0.5,0.18,10.721596593037248,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.529657770213493,-0.0,7844.1956268579515,200000.0,-1.5205306544138293,207844.19562685795,False
1435,1.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,30.0,0.8483322001993656,0.6752519840374589,0.5,0.18,10.023795439861715,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.890457204778606,-0.0,7844.1956268579515,200000.0,-36.66353821463344,207844.19562685795,False
1436,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.23988612089306116,0.8325643455609679,0.5,0.18,10.252925209701061,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.298405661890996,-0.0,7844.1956268579515,200000.0,-7.838745870950064,207844.19562685795,False
1437,1.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,30.0,0.9214667929336429,0.34419270418584347,0.5,0.18,10.992466700263321,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.68967652760452,-0.0,2580.1972291581415,200000.0,-22.328041586414873,202580.19722915813,False
1438,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,30.0,0.384587568230927,0.5505188498646021,0.5,0.18,10.510416165925562,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.515208668487926,-0.0,1781.8455084821371,200000.0,-8.746732578968716,201781.84550848213,False
1439,1.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,30.0,0.7069133883342147,0.007097314111888409,0.5,0.18,10.23448720946908,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.647153938905626,-0.0,7844.1956268579515,200000.0,-11.447358151150869,207844.19562685795,False
1440,1.0,2.0,2.0,2.0,0.0,5.0,3.0,0.0,30.0,0.12324102129787207,0.6125915115699172,0.5,0.18,10.095143903978169,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.569960525109712,-0.0,7844.1956268579515,200000.0,-4.183408369405477,207844.19562685795,False
1441,1.0,2.0,0.0,1.0,0.0,4.0,5.0,0.0,30.0,0.7851664470508695,0.07002452574670315,0.5,0.18,10.652200758457184,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.2450071872424,-0.0,7844.1956268579515,200000.0,-13.151587373778513,207844.19562685795,False
1442,1.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,30.0,0.2522240160033107,0.7700032237917185,0.5,0.18,10.852757420390844,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.640711689845386,-0.0,3388.3248711607403,200000.0,-6.486500355984342,203388.32487116073,False
1443,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,30.0,0.5863925749436021,0.28175371419638395,0.5,0.18,10.394099690951407,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.638152223405013,-0.0,2533.9530085323386,200000.0,-11.622494078166266,202533.95300853235,False
1444,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,30.0,0.4466659538447857,0.19480498600751162,0.5,0.17310238575562834,10.133963970467448,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.070627136147376,-0.0,7844.1956268579515,200000.0,-27.14611951626945,207844.19562685795,False
1445,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,30.0,0.6438694652169943,0.7378131039440632,0.5,0.18651314053684473,10.612893025390804,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.669551747222817,-0.0,4034.9804293820303,200000.0,-82.63564744481745,204034.98042938203,False
1446,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,30.0,0.1768461912870407,0.4065341427922249,0.5,0.20753504756838081,10.876440099440515,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.459991129613963,-0.0,3237.65674987739,200000.0,-14.895049205790405,203237.65674987738,False
1447,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,30.0,0.9835486952215433,0.8952247882261872,0.5,0.15284224038943647,10.370904447510839,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.834214442397263,-0.0,7844.1956268579515,200000.0,-171.12349564140507,207844.19562685795,False
1448,1.0,1.0,0.0,2.0,0.0,4.0,5.0,0.0,30.0,0.1500118849799037,0.1095504928380251,0.5,0.19344148518517612,10.576090124435723,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.292096423314115,-0.0,7844.1956268579515,200000.0,-9.192101560332885,207844.19562685795,False
1449,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,30.0,0.9410896236076951,0.567206191830337,0.5,0.16500211335718631,10.17906741052866,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.865148451435774,-0.0,3446.026805821769,200000.0,-126.30206124232862,203446.02680582178,False
1450,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,30.0,0.47452284302562475,0.27257741894572973,0.5,0.16094583638012408,10.318110633641481,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.529207617953757,-0.0,1967.912806774877,200000.0,-28.99377074462756,201967.91280677487,False
1451,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.6873515890911222,0.7850388716906309,0.5,0.20060315938666462,10.936558366753161,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.648589184971792,-0.0,7844.1956268579515,200000.0,-97.329966307956,207844.19562685795,False
1452,1.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,30.0,0.2957024425268173,0.6915274262428284,0.5,0.20404654059559107,10.661782016977668,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.708372930028919,-4.13257101908299,-8.39427839309792e-05,-179422.07342013172,-27.062165265377974,0.0,True
1453,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,30.0,0.6142457667738199,0.23523125145584345,0.5,0.15744402861222623,10.092887106351554,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.697313844027814,-0.0,7844.1956268579515,200000.0,-40.86621764876232,207844.19562685795,False
1454,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,30.0,0.08078564330935478,0.9093601377680898,0.5,0.17658996826037765,10.419916003011167,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.582589424442002,-0.0,2457.7482598400356,200000.0,-15.776494095353188,202457.74825984004,False
1455,1.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,30.0,0.7583358343690634,0.3982582055032253,0.5,0.18191227678209543,10.835241654887795,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.462440888250159,-0.0,7844.1956268579515,200000.0,-69.6597423639793,207844.19562685795,False
1456,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,28.756549291312695,0.4114792179316282,0.9725314825773239,0.5,0.18,10.943579132668674,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.609446822981495,-0.0,7844.1956268579515,200000.0,-11.746023013582015,207844.19562685795,False
1457,1.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,31.14696191623807,0.7494297958910465,0.46008671913295984,0.5,0.18,10.309137238189578,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.604047307930651,-0.0,7844.1956268579515,200000.0,-17.85855859331192,207844.19562685795,False
1458,1.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,30.278408035635948,0.21209396608173847,0.6298208655789495,0.5,0.18,10.201590554788709,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.591640352916082,-3.6147138641878227,-9.455334293306805e-07,-156631.19509267024,-3.5400866076351045,0.0,True
1459,1.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,29.63854616507888,0.8780493959784508,0.1719377152621746,0.5,0.18,10.551613367162645,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.862152874705913,-0.0,7844.1956268579515,200000.0,-16.48162153430183,207844.19562685795,False
1460,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29.089732497930527,0.017619711346924305,0.3358709532767534,0.5,0.18,10.795384004712105,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.156066674889619,-0.0,7844.1956268579515,200000.0,-1.4032815306389874,207844.19562685795,False
1461,1.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,30.948406737297773,0.820536351762712,0.846745434217155,0.5,0.18,10.457820032723248,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.553187403469408,-0.0,7844.1956268579515,200000.0,-30.22200365218044,207844.19562685795,False
1462,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,31.56274775415659,0.35790635738521814,0.047721981070935726,0.5,0.18,10.037282937206328,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.451779930260383,-3.023972471147066,-3.4495281397539657e-05,-180653.90004740233,-3.73193559074937,0.0,True
1463,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,28.453647706657648,0.5510837091132998,0.5040348451584578,0.5,0.18,10.715433549135923,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.722839764833248,-0.0,1685.956135144762,200000.0,-11.563010133868477,201685.95613514475,False
1464,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,28.47658310085535,0.37992025818675756,0.020328650251030922,0.5,0.18,10.82627792749554,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.41400282742541,-0.0,7844.1956268579515,200000.0,-3.825728524669027,207844.19562685795,False
1465,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,31.617967877537012,0.717993144877255,0.5314282579347491,0.5,0.18,10.426438067108393,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.395711430491104,-0.0,-44324.81871078491,200000.0,-17.094061854617348,200000.0,False
1466,2.0,2.0,1.0,0.0,1.0,4.0,1.0,3.0,30.0,0.24363790731877089,0.36316492315381765,0.5338039761409163,0.18,10.068662993609905,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.471031881725521,-0.0,7844.1956268579515,200000.0,-7.46011056023195,207844.19562685795,False
1467,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,30.0,0.9094715053215623,0.8194511439651251,0.38298326916992664,0.18,10.684541535563767,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.963142782608129,-0.0,7844.1956268579515,200000.0,-63.72757443168821,207844.19562685795,False
1468,2.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,30.0,0.049171339720487595,0.6571075543761253,0.34856049064546824,0.18,10.912458235397935,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.226838129536588,-0.0,7844.1956268579515,200000.0,-3.7555063054289373,207844.19562685795,False
1469,2.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,30.0,0.8519656714051962,0.14465140644460917,0.7015239708125591,0.18,10.340746178291738,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.71577752969991,-0.0,7844.1956268579515,200000.0,-25.080633494728634,207844.19562685795,False
1470,2.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,30.0,0.3263401836156845,0.945130412466824,0.014077643863856792,0.18,10.169979709200561,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.845727571958463,-0.0,-13423.826816488472,200000.0,-15.014674707181705,200000.0,False
1471,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,30.0,0.5196393672376871,0.48748764768242836,0.9109920393675566,0.18,10.582736169919372,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.941898846854734,-0.0,7844.1956268579515,200000.0,-22.27996536659086,207844.19562685795,False
1472,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,30.0,0.18145622499287128,0.8819589987397194,0.6734995935112238,0.18,10.69314872380346,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.772640601035791,-4.537882552137533,-2.3716302166576497e-06,-55778.12327248129,0.6104507728011157,0.6104507728011157,False
1473,2.0,2.0,0.0,1.0,2.0,1.0,3.0,5.0,30.0,0.9726557955145836,0.42565894965082407,0.2764612277969718,0.18,10.062008442357183,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.86468154443412,-0.0,7844.1956268579515,200000.0,-47.08294845825071,207844.19562685795,False
1474,2.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,30.0,0.4430935215204954,0.7188140647485852,0.9640453532338142,0.18,10.450792757794261,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.630778073671165,-0.0,7844.1956268579515,200000.0,-28.14529421997304,207844.19562685795,False
1475,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,30.0,0.6557999588549137,0.20794476941227913,0.11096171755343676,0.18,10.80387685727328,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.758243991322852,-0.0,7844.1956268579515,200000.0,-12.938698067934823,207844.19562685795,False
1476,2.0,2.0,1.0,2.0,0.0,0.0,5.0,2.0,30.0,0.26428033504635096,0.29987155832350254,0.15367979370057583,0.18,10.5444659255445,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.622020504047944,-3.5676761568228517,-0.006445099708798807,-180581.00650375307,-3.99213766293634,0.0,True
1477,2.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,30.0,0.5827018273994327,0.7577446354553103,0.8046244708821177,0.18,10.210203566588461,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.890959301865516,-0.0,7844.1956268579515,200000.0,-42.441500416845614,207844.19562685795,False
1478,2.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,30.0,0.11222229618579149,0.08215735014528036,0.4920402802526951,0.15332403156906366,10.286972572095692,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.377612332397659,-0.0,571.2686582022288,200000.0,-7.869102829131225,200571.26865820223,False
1479,2.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,30.0,0.7898947959765792,0.5945996697992086,0.5912177274003625,0.2079980698786676,10.968184471130371,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.788406361686986,-4.79445779459031,-3.251617272326257e-06,-171865.24779006556,-153.03333046653128,0.0,True
1480,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,30.0,0.09217063896358013,0.3791711898520589,0.044948071241378784,0.16548022421076894,10.227841167710721,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.540130680548152,-0.0,2060.028656986082,200000.0,-10.746197285472363,202060.02865698608,False
1481,2.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,30.0,0.7542178966104984,0.9225874207913876,0.8796066092327237,0.19390815205872058,10.519503870978951,True,True,True,True,True,True,True,True,False,True,True,True,True,True,9.016106311478497,-0.0,7844.1956268579515,200000.0,-315.11796525614204,207844.19562685795,False
1482,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,30.0,0.28327985294163227,0.2221297323703766,0.3169004041701555,0.20013325609266758,10.969831159338355,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.162105404341583,-0.0,7844.1956268579515,200000.0,-20.92413365243217,207844.19562685795,False
1483,2.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,30.0,0.6173261031508446,0.7104884395375848,0.7326080268248916,0.16048554601147771,10.277025344781578,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.80691389929418,-0.0,7844.1956268579515,200000.0,-133.66255586447502,207844.19562685795,False
1484,2.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,30.0,0.4777291240170598,0.7973202308639884,0.5028725080192089,0.15698374215513466,10.001035917550325,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.775279759029566,-0.0,7844.1956268579515,200000.0,-93.58521160819006,207844.19562685795,False
1485,2.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,30.0,0.6748108034953475,0.2544365655630827,0.41430766228586435,0.20357664054259655,10.745820702053607,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.850039859119324,-0.0,1820.807335427623,200000.0,-73.18933010557596,201820.8073354276,False
1486,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,30.0,0.14576800260692835,0.5852212775498629,0.8520139288157225,0.18237894689664244,10.7591393860057,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.797672989615549,-0.0,7844.1956268579515,200000.0,-28.103076905909777,207844.19562685795,False
1487,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,30.0,0.95259281527251,0.09739513974636793,0.1902124984189868,0.17706808302551508,10.488205768167973,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.809145717928553,-4.164514413410111,-1.0949987881758716e-05,-127095.86927831442,-80.19648878799912,0.0,True
1488,2.0,0.0,2.0,0.0,2.0,3.0,5.0,1.0,28.919728636741638,0.3463421342894435,0.5231484463438392,0.4606548687443137,0.18,10.346299105323851,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.816510343032505,-4.408202290337249,-1.2958853403688408e-06,118656.69069154735,-1.7936677131436802,118656.69069154735,False
1489,2.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0,31.05958814546466,0.5552665526047349,0.034467874094843864,0.622088173404336,0.18,10.89860476180911,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.738611185632815,-3.8824101528797685,-3.7073732528369874e-08,-186761.36271080512,-4.257784662244903,0.0,True
1490,2.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,30.428159661591053,0.030099465511739254,0.8598811645060778,0.18476386088877916,0.18,10.60428000986576,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.307292929529858,-0.0,7844.1956268579515,200000.0,-3.680187396822385,207844.19562685795,False
1491,2.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,29.537744645029306,0.8172690318897367,0.316875490359962,0.7729643955826759,0.18,10.141111408360302,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.641538095033066,-0.0,7844.1956268579515,200000.0,-31.29281916908109,207844.19562685795,False
1492,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,29.234967552125454,0.20895259082317352,0.15969080943614244,0.995369735173881,0.18,10.385606842115521,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.58955130800019,-0.0,7844.1956268579515,200000.0,-4.334835614183878,207844.19562685795,False
1493,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,30.844065207988024,0.8904109541326761,0.6479275040328503,0.08003023825585842,0.18,10.859784699045122,True,True,True,True,True,True,True,True,True,True,True,True,False,True,9.10360623726472,-0.0,7844.1956268579515,200000.0,-32.07818421622823,207844.19562685795,False
1494,2.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,31.729711309075356,0.4155361168086529,0.4420984536409378,0.6423544893041253,0.18,10.62747525703162,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.517306768517512,-4.203411264018349,-0.00016907791632547742,-100346.2659453343,-5.068401945617407,0.0,True
1495,2.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,28.37103470787406,0.7379837688058615,0.9846602538600564,0.30806026235222816,0.18,10.117428733035922,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.827435455044247,-0.0,7844.1956268579515,200000.0,-56.072337061120386,207844.19562685795,False
1496,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,28.30604823678732,0.22311720345169306,0.7423922307789326,0.20472967997193336,0.18,10.129044884815812,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.751552573305966,-0.0,7844.1956268579515,200000.0,-9.032136527373664,207844.19562685795,False
1497,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,31.66569997742772,0.935823897831142,0.19998969603329897,0.8702008435502648,0.18,10.6236103316769,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.8796096759474,-4.500838915828943,-3.1816424780117813e-05,-176953.04942457617,-15.011216530588602,0.0,True
1498,2.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,30.783960595726967,0.3984878333285451,0.9052930260077119,0.4327544625848532,0.18,10.887146192602813,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.597541650796236,-4.429319552110127,-8.159258868545294e-07,-160782.56258817462,-7.3281954701009955,0.0,True
1499,2.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,29.173886861652136,0.6896876310929656,0.41794801503419876,0.517161282710731,0.18,10.365997051820159,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.789434588263987,-0.0,7844.1956268579515,200000.0,-23.745535489449576,207844.19562685795,False
1500,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.818294926546514,0.5,0.5,0.18,10.343145140446723,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.754442849310732,-3.476773792893598,-6.829031917732209e-08,-181580.72819199262,-3.7336392697967002,0.0,True
1501,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,30.0,0.12355499900877476,0.5,0.5,0.18,10.751668165437877,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.924687155899787,-0.0,7844.1956268579515,200000.0,-1.0083187817564185,207844.19562685795,False
1502,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,30.0,0.5932782702147961,0.5,0.5,0.18,10.540223656222224,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.447308227041784,-0.0,7844.1956268579515,200000.0,-3.051882605252123,207844.19562685795,False
1503,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.34856604877859354,0.5,0.5,0.18,10.117082115262747,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.788232967585767,-0.0,7844.1956268579515,200000.0,-2.092633841102383,207844.19562685795,False
1504,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,30.0,0.7374890241771936,0.5,0.5,0.18,10.434620091691613,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.31138010356615,-0.0,7844.1956268579515,200000.0,-4.079234651412596,207844.19562685795,False
1505,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.4456576695665717,0.5,0.5,0.18,10.972508199512959,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.190886965080175,-0.0,4469.135032077782,200000.0,-2.020789401314086,204469.1350320778,False
1506,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.9778866553679109,0.5,0.5,0.18,10.698593613691628,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.081944791250635,-0.0,7844.1956268579515,200000.0,-5.5829859041219345,207844.19562685795,False
1507,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,0.20526587590575218,0.5,0.5,0.18,10.146027146838605,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.431185239238117,-0.0,7844.1956268579515,200000.0,-1.4811632438220101,207844.19562685795,False
1508,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,30.0,0.5182357653975487,0.5,0.5,0.18,10.018422563560307,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.272055740517834,-0.0,753.9251686960606,200000.0,-3.075119665768428,200753.92516869606,False
1509,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.29079551715403795,0.5,0.5,0.18,10.574254534207284,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.851605644703684,-0.0,7844.1956268579515,200000.0,-1.6071835133806955,207844.19562685795,False
1510,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.7585722459480166,0.5,0.5,0.18,10.848191471770406,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.472727457839923,-0.0,4389.401949212004,200000.0,-3.7640121993858573,204389.401949212,False
1511,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.05046464316546917,0.5,0.5,0.19449678948149085,10.306978017091751,True,True,True,False,False,True,False,False,False,True,False,False,True,True,7.762017367991236,-0.0,7844.1956268579515,200000.0,-3.750303843496096,207844.19562685795,False
1512,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,0.9105956228449941,0.5,0.5,0.18340277357026935,10.23505069874227,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.470520750976522,-0.0,7844.1956268579515,200000.0,-21.57767449946827,207844.19562685795,False
1513,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,30.0,0.155368871986866,0.5,0.5,0.1530950598232448,10.670307595282793,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.222608774292766,-0.0,7844.1956268579515,200000.0,-3.664727488883167,207844.19562685795,False
1514,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.6856398861855268,0.5,0.5,0.17262509386986494,10.881714613176882,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.274121594141905,-0.0,4567.716584143177,200000.0,-12.338889105653402,204567.71658414317,False
1515,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,30.0,0.38031877111643553,0.5,0.5,0.20325508039444684,10.461136075668037,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.190081707046133,-0.0,7844.1956268579515,200000.0,-8.631659273265356,207844.19562685795,False
1516,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6454705484211445,0.5,0.5,0.160411496758461,10.636367744766176,True,True,True,False,False,True,False,False,False,True,False,False,True,True,7.7093702442989365,-3.146004055989152,-1.2456995136744808e-05,-161371.28502783313,-10.665194481828674,0.0,True
1517,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,30.0,0.42149379942566156,0.5,0.5,0.19121725738048553,10.208464627154171,True,True,True,False,False,True,False,False,False,True,False,False,True,True,7.989289227002719,-0.0,7844.1956268579515,200000.0,-9.313513248301557,207844.19562685795,False
1518,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.8892725622281432,0.5,0.5,0.19555686676874756,10.497997030615807,True,True,True,False,False,True,False,False,False,True,False,False,True,True,7.852842853908243,-0.0,1789.1445961930513,200000.0,-21.14542560295219,201789.14459619304,False
1519,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,30.0,0.17770144529640675,0.5,0.5,0.16542492711916565,10.90932779200375,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.277666962368427,-0.0,7844.1956268579515,200000.0,-4.012203876562448,207844.19562685795,False
